Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
52098718,Why We're Polarized,Ezra Klein,"Klein, Ezra",,"=""147670032X""","=""9781476700328""",4,4.24,Avid Reader Press / Simon  Schuster,Hardcover,336,2020,2020,2020/11/15,2020/11/03,,,read,,,,1,0
30078567,"The Collapsing Empire (The Interdependency, #1)",John Scalzi,"Scalzi, John",,"=""0765388898""","=""9780765388896""",3,4.11,Tor Books,ebook,336,2017,2017,2020/11/12,2020/11/08,,,read,,,,1,0
8651812,"Two Cats: The Journals Of Vincent Tucat, Volume 1",Aaron Kite,"Kite, Aaron",,"=""1442150548""","=""9781442150546""",0,4.72,,,,,2011,,2020/11/11,to-read,to-read (#331),to-read,,,,0,0
42267952,"Into the Labyrinth (Mage Errant, #1)",John Bierce,"Bierce, John",,"=""""","=""""",0,4.19,,Kindle Edition,178,2018,2018,,2020/11/09,to-read,to-read (#330),to-read,,,,0,0
34947175,Where Loyalties Lie (Best Laid Plans #1),Rob J. Hayes,"Hayes, Rob J.",,"=""1545581924""","=""9781545581926""",0,4.01,CreateSpace Independent Publishing Platform,Paperback,371,2017,2017,,2020/11/09,to-read,to-read (#329),to-read,,,,0,0
29743933,"They Mostly Come Out at Night (Yarnsworld, #1)",Benedict Patrick,"Patrick, Benedict",,"=""""","=""""",0,3.65,One More Page,Kindle Edition,216,2016,2016,,2020/11/09,to-read,to-read (#328),to-read,,,,0,0
17554595,"Senlin Ascends (The Books of Babel, #1)",Josiah Bancroft,"Bancroft, Josiah",,"=""1482590956""","=""9781482590951""",4,4.14,CreateSpace Independent Publishing Platform,Paperback,361,2013,2013,2020/11/08,2018/07/11,,,read,,,,1,0
55575701,"Malorie (Bird Box, #2)",Josh Malerman,"Malerman, Josh",,"=""0593156854""","=""9780593156858""",0,3.81,Del Rey Books,Hardcover,299,2020,2020,,2020/11/06,to-read,to-read (#327),to-read,,,,0,0
24611751,"Psycho-Cybernetics, Updated and Expanded",Maxwell Maltz,"Maltz, Maxwell",,"=""0399176136""","=""9780399176135""",2,4.24,TarcherPerigee,Paperback,336,2015,1960,,2018/04/18,,,read,,,,1,0
61884,"Komarr (Vorkosigan Saga, #11)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""0671578081""","=""9780671578084""",4,4.29,Baen,Paperback,366,1999,1998,2020/11/02,2020/10/22,,,read,,,,1,0
883968,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""0394573439""","=""9780394573434""",3,4.14,Knopf,Hardcover,245,1989,1989,2020/11/02,2018/12/21,,,read,,,,1,0
808837,Patton's Spaceship (Timeline Wars #1),John Barnes,"Barnes, John",,"=""0061056596""","=""9780061056598""",0,3.76,Harper,Mass Market Paperback,325,1997,1997,,2020/11/01,to-read,to-read (#326),to-read,,,,0,0
1233406,Celestial Matters,Richard Garfinkle,"Garfinkle, Richard",,"=""0312863489""","=""9780312863487""",0,3.75,Tor Books,Paperback,352,1997,1996,,2020/11/01,to-read,to-read (#325),to-read,,,,0,0
119322,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,"Pullman, Philip",,"=""0679879242""","=""9780679879244""",2,4.01,Alfred A. Knopf Books for Young Readers,Hardcover,399,1996,1995,2020/10/31,2019/02/24,,,read,,,,1,0
3904885,"The Cardinal's Blades (The Cardinal's Blades, #1)",Pierre Pevel,"Pevel, Pierre","Jon Sullivan, Tom Clegg","=""0575084383""","=""9780575084384""",0,3.56,Gollancz,Paperback,373,2009,2007,,2020/10/28,to-read,to-read (#324),to-read,,,,0,0
158217,Journey by Moonlight,Antal Szerb,"Szerb, Antal",Len Rix,"=""1901285502""","=""9781901285505""",0,4.22,Pushkin Press,Paperback,299,2001,1937,,2020/10/28,to-read,to-read (#323),to-read,,,,0,0
16527,Daughter of Fortune,Isabel Allende,"Allende, Isabel",Margaret Sayers Peden,"=""0061120251""","=""9780061120251""",0,3.92,Harper Perennial,Paperback,432,2006,1998,,2020/10/28,to-read,to-read (#322),to-read,,,,0,0
12074910,The Scar,Marina Dyachenko,"Dyachenko, Marina","Sergey Dyachenko, Elinor Huntington","=""076532993X""","=""9780765329936""",0,3.92,Tor Books,Hardcover,336,2012,1996,,2020/10/28,to-read,to-read (#321),to-read,,,,0,0
937133,"Pirate Curse (The Wave Walkers, #1)",Kai Meyer,"Meyer, Kai",,"=""1416924213""","=""9781416924210""",0,3.96,Margaret K. McElderry Books,Hardcover,320,2006,2003,,2020/10/28,to-read,to-read (#320),to-read,,,,0,0
359375,"Night Watch (Watch, #1)",Sergei Lukyanenko,"Lukyanenko, Sergei",Andrew Bromfield,"=""1401359795""","=""9781401359799""",0,3.97,Miramax Books,Paperback,455,2006,1998,,2020/10/28,to-read,to-read (#319),to-read,,,,0,0
18952341,"The Grace of Kings (The Dandelion Dynasty, #1)",Ken Liu,"Liu, Ken",,"=""1481424270""","=""9781481424271""",0,3.75,Saga Press,Hardcover,640,2015,2015,,2020/10/28,to-read,to-read (#318),to-read,,,,0,0
23763447,"The Awakened Kingdom  (The Inheritance Trilogy, #3.5)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",3,4.01,Orbit,Kindle Edition,96,2014,2014,2020/10/28,2020/10/27,,,read,,,,1,0
51367191,Reclaimed,Madeleine Roux,"Roux, Madeleine",,"=""0451491858""","=""9780451491855""",0,3.54,Ace,Paperback,368,2021,2021,,2020/10/28,to-read,to-read (#317),to-read,,,,0,0
7923006,"The Kingdom of Gods (Inheritance, #3)",N.K. Jemisin,"Jemisin, N.K.",,"=""184149819X""","=""9781841498195""",3,3.98,Orbit,Paperback,613,2011,2011,2020/10/27,2020/10/22,,,read,,,,1,0
96472,"Sundiver (The Uplift Saga, #1)",David Brin,"Brin, David",,"=""0553269828""","=""9780553269826""",0,3.69,Bantam Spectra,Mass Market Paperback,340,2010,1980,,2020/10/25,to-read,to-read (#316),to-read,,,,0,0
7904453,"The Broken Kingdoms (Inheritance, #2)",N.K. Jemisin,"Jemisin, N.K.",,"=""0316043966""","=""9780316043960""",3,4.13,Orbit,Paperback,384,2010,2010,2020/10/22,2020/10/18,,,read,,,,1,0
49295297,The Loop,Jeremy Robert Johnson,"Johnson, Jeremy Robert",,"=""1534454292""","=""9781534454293""",0,3.41,Gallery / Saga Press,Hardcover,320,2020,2020,,2020/10/20,to-read,to-read (#315),to-read,,,,0,0
49247242,Ring Shout,P. Djèlí Clark,"Clark, P. Djèlí",,"=""1250767024""","=""9781250767028""",0,4.05,Tordotcom,Hardcover,185,2020,2020,,2020/10/20,to-read,to-read (#314),to-read,,,,0,0
50706646,"The Bone Shard Daughter (The Drowning Empire, #1)",Andrea Stewart,"Stewart, Andrea",,"=""0316541427""","=""9780316541428""",0,4.05,Orbit,Hardcover,435,2020,2020,,2020/10/20,to-read,to-read (#313),to-read,,,,0,0
45047384,The House in the Cerulean Sea,T.J. Klune,"Klune, T.J.",,"=""""","=""""",1,4.44,Tor Books,Kindle Edition,394,2020,2020,2020/10/18,2020/07/16,,,read,,,,1,0
8176893,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",3,3.89,Orbit,Kindle Edition,417,2010,2010,2020/10/18,2020/10/08,,,read,,,,1,0
8411648,"The Gathering Storm (The Wheel of Time, #12)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,"=""""","=""""",5,4.41,Tor Books,Kindle Edition,861,2009,2009,2020/10/13,2020/10/06,,,read,,,,1,0
23411635,In Our Backyard: Human Trafficking in America and What We Can Do to Stop It,Nita Belles,"Belles, Nita",,"=""0801018579""","=""9780801018572""",2,3.86,Baker Books,Paperback,240,2015,2011,2020/10/11,2020/10/08,,,read,,,,1,0
9646992,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0062073478""","=""""",5,4.28,HarperCollins,Paperback,247,2011,1939,2020/10/08,2020/10/07,,,read,,,,1,0
40886114,"Queen's Shadow (Star Wars: The Padmé Trilogy, #1)",E.K. Johnston,"Johnston, E.K.",,"=""""","=""""",3,3.84,Disney Lucasfilm Press,Paperback,400,2019,2019,2020/10/06,2020/09/28,,,read,,,,1,0
8260859,"Knife of Dreams (The Wheel of Time, #11)",Robert Jordan,"Jordan, Robert",,"=""""","=""""",4,4.18,Tor Books,Kindle Edition,886,2010,2005,2020/10/06,2018/06/02,,,read,,,,1,0
10638,The Road to Reality: A Complete Guide to the Laws of the Universe,Roger Penrose,"Penrose, Roger",,"=""0679776311""","=""9780679776314""",0,4.14,Vintage,Paperback,1099,2007,2004,,2020/10/06,to-read,to-read (#312),to-read,,,,0,0
33547,Hell House,Richard Matheson,"Matheson, Richard",,"=""0727860992""","=""9780727860996""",0,3.76,Severn House Publishers,Hardcover,301,2004,1971,,2020/10/03,to-read,to-read (#311),to-read,,,,0,0
38379,"Ring (Ring, #1)",Kōji Suzuki,"Suzuki, Kōji","Robert B. Rohmer, Glynne Walley","=""1932234411""","=""9781932234411""",0,3.81,Vertical,Paperback,283,2004,1991,,2020/10/03,to-read,to-read (#310),to-read,,,,0,0
21726,The Ruins,Scott        Smith,"Smith, Scott",,"=""1400043875""","=""9781400043873""",0,3.64,Alfred A. Knopf,Hardcover,319,2006,2006,,2020/10/03,to-read,to-read (#309),to-read,,,,0,0
89717,The Haunting of Hill House,Shirley Jackson,"Jackson, Shirley",Laura   Miller,"=""0143039989""","=""9780143039983""",0,3.83,Penguin Classics,Paperback,182,2006,1959,,2020/10/03,to-read,to-read (#308),to-read,,,,0,0
17571466,The Troop,Nick Cutter,"Cutter, Nick",,"=""1476717710""","=""9781476717715""",0,3.83,Gallery Books,Hardcover,407,2014,2014,,2020/10/03,to-read,to-read (#307),to-read,,,,0,0
61880,"Memory (Vorkosigan Saga, #10)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""2290052302""","=""9782290052303""",5,4.43,J'ai lu,Mass Market Paperback,509,2005,1996,2020/10/03,2020/09/22,,,read,,,,1,0
43521657,The Ten Thousand Doors of January,Alix E. Harrow,"Harrow, Alix E.",,"=""0316421995""","=""9780316421997""",4,4.05,Redhook,Hardcover,374,2019,2019,2020/09/27,2020/07/16,,,read,,,,1,0
6776969,Fool,Christopher Moore,"Moore, Christopher",,"=""0060590327""","=""9780060590321""",2,3.97,William Morrow Paperbacks,Paperback,352,2010,2009,2020/09/23,2020/09/15,,,read,,,,1,0
40881903,Unparalleled,D.S.   Smith,"Smith, D.S.",,"=""""","=""""",0,4.15,Amazon Media EU S.à r.l.,Kindle Edition,287,2019,2018,,2020/09/22,to-read,to-read (#306),to-read,,,,0,0
40611328,"Ishmael (Ishmael, #1)",Daniel Quinn,"Quinn, Daniel",,"=""""","=""""",0,4.00,Bantam,Kindle Edition,338,2009,1992,,2020/09/21,to-read,to-read (#305),to-read,,,,0,0
49000155,"Queen's Peril (Star Wars: The Padmé Trilogy, #2)",E.K. Johnston,"Johnston, E.K.",,"=""1368057144""","=""9781368057141""",3,3.94,Disney Lucasfilm Press,Hardcover,276,2020,2020,2020/09/18,2020/09/07,,,read,,,,1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",2,4.01,Norton,Paperback,488,1986,1897,2020/09/16,2020/08/11,,,read,,,,1,0
392566,"The Space Merchants (The Space Merchants, #1)",Frederik Pohl,"Pohl, Frederik",C.M. Kornbluth,"=""""","=""""",0,3.85,Orion Publishing Group Ltd,Paperback,186,2003,1952,,2020/09/15,to-read,to-read (#304),to-read,,,,0,0
4655234,King Lear,William Shakespeare,"Shakespeare, William",,"=""0198319770""","=""9780198319771""",2,3.91,Oxford University Press,Paperback,224,1994,1605,2020/09/15,2020/09/07,,,read,,,,1,0
18431,The Rule of Four,Ian Caldwell,"Caldwell, Ian",Dustin Thomason,"=""0440241359""","=""9780440241355""",2,3.28,Dell Publishing Company,Mass Market Paperback,450,2005,2004,2020/09/11,2020/09/07,,,read,,,,1,0
54303312,Rebuilding Milo: The Lifter's Guide to Fixing Common Injuries and Building a Strong Foundation for Enhancing Performance,Aaron Horschig,"Horschig, Aaron",,"=""1628604220""","=""9781628604221""",0,4.60,Victory Belt Publishing,Hardcover,400,2021,,,2020/09/08,to-read,to-read (#303),to-read,,,,0,0
26195941,The Age of Surveillance Capitalism: The Fight for a Human Future at the New Frontier of Power,Shoshana Zuboff,"Zuboff, Shoshana",,"=""1610395697""","=""9781610395694""",3,4.06,PublicAffairs,Hardcover,691,2019,2018,2020/09/07,2020/03/30,,,read,,,,1,0
7155553,"Use of Weapons (Culture, #3)",Iain M. Banks,"Banks, Iain M.",,"=""0316068799""","=""9780316068796""",3,4.17,Orbit,ebook,373,2008,1990,2020/09/06,2020/08/21,,,read,,,,1,0
18626839,1Q84 (Vintage International),Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel","=""""","=""""",4,3.94,Vintage,Kindle Edition,1318,2011,2009,2020/09/03,2019/08/31,,,read,,,,1,0
43263680,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313074""","=""9781250313072""",3,4.04,Flatiron Books,Hardcover,461,2019,2019,2020/08/29,2020/08/20,,,read,,,,1,0
44581532,"Made Things (Made Things, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1250232996""","=""9781250232991""",0,3.93,Tor.com,Paperback,192,2019,2019,,2020/08/26,to-read,to-read (#302),to-read,,,,0,0
15985402,"Neptune's Brood (Freyaverse, #2)",Charles Stross,"Stross, Charles",,"=""0425256774""","=""9780425256770""",0,3.84,Ace,Hardcover,336,2013,2013,,2020/08/26,to-read,to-read (#301),to-read,,,,0,0
49867186,The Left-Handed Booksellers of London,Garth Nix,"Nix, Garth",,"=""006268325X""","=""9780062683250""",0,3.88,Katherine Tegen Books,Hardcover,416,2020,2020,,2020/08/25,to-read,to-read (#300),to-read,,,,0,0
34502,"Soul Music (Discworld, #16; Death, #3)",Terry Pratchett,"Pratchett, Terry",,"=""057506689X""","=""9780575066892""",5,4.04,Gollancz,Hardcover,424,1999,1994,2020/08/21,2020/05/21,,,read,,,,1,0
89186,Pushing Ice,Alastair Reynolds,"Reynolds, Alastair",,"=""0441014011""","=""9780441014019""",5,4.07,Ace Hardcover,Hardcover,458,2006,2005,2020/08/20,2018/09/10,,,read,,,,1,0
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",2,4.38,Vintage,Paperback,512,2015,2011,2020/08/19,2020/07/30,,,read,,,,1,0
92755,"The Riddle-Master of Hed (Riddle-Master, #1)",Patricia A. McKillip,"McKillip, Patricia A.",,"=""0345331044""","=""9780345331045""",0,4.00,Del Rey / Ballantine,Paperback,240,1980,1976,,2020/08/19,to-read,to-read (#299),to-read,,,,0,0
50548197,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",,"=""0593128486""","=""9780593128480""",0,4.01,Del Rey Books,Hardcover,336,2020,2020,,2020/08/18,to-read,to-read (#298),to-read,,,,0,0
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""163557563X""","=""9781635575637""",0,4.25,Bloomsbury,Hardcover,245,2020,2020,,2020/08/18,to-read,to-read (#297),to-read,,,,0,0
48829708,To Sleep in a Sea of Stars,Christopher Paolini,"Paolini, Christopher",,"=""1250762847""","=""9781250762849""",0,3.78,Tor Books,Hardcover,880,2020,2020,,2020/08/18,to-read,to-read (#296),to-read,,,,0,0
50496875,Plain Bad Heroines,Emily M. Danforth,"Danforth, Emily M.",Sara Lautman,"=""0062942859""","=""9780062942852""",0,3.66,William Morrow,Hardcover,640,2020,2020,,2020/08/18,to-read,to-read (#295),to-read,,,,0,0
40917496,Master and Apprentice (Star Wars),Claudia Gray,"Gray, Claudia",,"=""0525619372""","=""9780525619376""",3,4.18,Random House Worlds,Hardcover,330,2019,2019,2020/08/16,2020/08/13,,,read,,,,1,0
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.05,Dutton,Hardcover,454,2000,1981,,2020/08/14,to-read,to-read (#294),to-read,,,,0,0
11559662,The Difference Engine,William Gibson,"Gibson, William",Bruce Sterling,"=""""","=""""",2,3.45,Spectra,Kindle Edition,514,2011,1990,2020/08/12,2020/07/16,,,read,,,,1,0
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",4,4.02,Crown,Hardcover,342,2006,2006,2020/08/11,2020/07/26,,,read,,,,1,0
18210750,Quantum Mechanics: The Theoretical Minimum (Theoretical Minimum #2),Leonard Susskind,"Susskind, Leonard",Art Friedman,"=""0465036678""","=""9780465036677""",0,4.33,Basic Books,Hardcover,364,2014,2014,,2020/08/08,to-read,to-read (#293),to-read,,,,0,0
51182571,Blacktop Wasteland,S.A. Cosby,"Cosby, S.A.",,"=""""","=""""",0,4.08,Flatiron Books,Hardcover,285,2020,2020,,2020/08/04,to-read,to-read (#292),to-read,,,,0,0
13827,This Immortal,Roger Zelazny,"Zelazny, Roger",,"=""0671698486""","=""9780671698485""",0,3.91,Baen (NY),Paperback,216,1989,1966,,2020/08/02,to-read,to-read (#291),to-read,,,,0,0
796398,Sakhalin Island,Anton Chekhov,"Chekhov, Anton",,"=""1847490034""","=""9781847490032""",0,3.82,Oneworld Classics,Paperback,509,2007,1895,,2020/08/02,to-read,to-read (#290),to-read,,,,0,0
26137012,The Autobiography of Malcolm X,Malcolm X,"X, Malcolm","Alex Haley, M.S. Handler","=""""","=""""",4,4.35,Ballantine Books,Kindle Edition,527,2015,1965,2020/07/30,2020/07/04,,,read,,,,1,0
35629744,"The Square and the Tower: Networks and Power, from the Freemasons to Facebook",Niall Ferguson,"Ferguson, Niall",,"=""0735222916""","=""9780735222915""",2,3.65,Penguin Press,Hardcover,592,2018,2017,2020/07/26,2020/06/18,,,read,,,,1,0
40180098,The Overstory,Richard Powers,"Powers, Richard",,"=""039335668X""","=""9780393356687""",0,4.13,W.W. Norton & Company,Paperback,502,2019,2018,,2020/07/25,to-read,to-read (#289),to-read,,,,0,0
40538681,Midnight in Chernobyl: The Untold Story of the World's Greatest Nuclear Disaster,Adam Higginbotham,"Higginbotham, Adam",,"=""1501134612""","=""9781501134616""",3,4.37,Simon & Schuster,Hardcover,538,2019,2019,2020/07/22,2020/07/11,,,read,,,,1,0
16158565,"The Thinking Woman's Guide to Real Magic (The Thinking Woman's Guide to Real Magic, #1)",Emily Croy Barker,"Barker, Emily Croy",,"=""0670023663""","=""9780670023660""",0,3.55,Pamela Dorman Books,Hardcover,563,2013,2013,,2020/07/19,to-read,to-read (#287),to-read,,,,0,0
17302559,"Thief's Magic (Millennium’s Rule, #1)",Trudi Canavan,"Canavan, Trudi",,"=""0316209279""","=""9780316209274""",0,3.87,Orbit,Hardcover,553,2014,2014,,2020/07/19,to-read,to-read (#286),to-read,,,,0,0
28249,"The Magicians' Guild (Black Magician Trilogy, #1)",Trudi Canavan,"Canavan, Trudi",,"=""1841493139""","=""9781841493138""",0,3.95,Orbit,Paperback,467,2004,2001,,2020/07/19,to-read,to-read (#285),to-read,,,,0,0
91981,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",Tad Williams,"Williams, Tad",,"=""0756402697""","=""9780756402693""",0,3.96,DAW,Paperback,672,2005,1988,,2020/07/17,to-read,to-read (#284),to-read,,,,0,0
31451186,"Borne (Borne, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374115249""","=""9780374115241""",0,3.93,"MCD / Farrar, Straus and Giroux ",Hardcover,323,2017,2017,,2020/07/16,to-read,to-read (#283),to-read,,,,0,0
22750073,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""1597808210""","=""9781597808217""",0,3.75,Night Shade,Paperback,480,2015,2009,,2020/07/16,to-read,to-read (#282),to-read,,,,0,0
6479879,Neverwhere,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",0,4.17,William Morrow,Kindle Edition,336,2009,1996,,2020/07/16,to-read,to-read (#281),to-read,,,,0,0
40604658,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""""","=""""",4,4.08,Ballantine Books,Kindle Edition,466,2012,1990,2020/07/14,2020/07/09,,,read,,,,1,0
44667183,"The Madness of Crowds: Gender, Race and Identity",Douglas Murray,"Murray, Douglas",,"=""1635579988""","=""9781635579987""",3,4.22,Bloomsbury Continuum,Hardcover,288,2019,2019,2020/07/09,2020/07/03,,,read,,,,1,0
398274,Ringworld (Ringworld #1),Larry Niven,"Niven, Larry",,"=""0345333926""","=""9780345333926""",0,3.95,Del Rey Ballantine Random House,Mass Market Paperback,342,1970,1970,,2020/07/07,to-read,to-read (#280),to-read,,,,0,0
118028,The Left Hand of Darkness  (Hainish Cycle #4),Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0441478123""","=""9780441478125""",0,4.09,Ace,Paperback,366,2010,1969,,2020/07/07,to-read,to-read (#279),to-read,,,,0,0
51964,"Old Man's War (Old Man's War, #1)",John Scalzi,"Scalzi, John",,"=""0765348276""","=""9780765348272""",0,4.23,Tor Books,Mass Market Paperback,355,2007,2005,,2020/07/07,to-read,to-read (#278),to-read,,,,0,0
17164655,"Wool (Silo, #1)",Hugh Howey,"Howey, Hugh",,"=""1476733953""","=""9781476733951""",0,4.21,Simon & Schuster,Paperback,511,2013,2012,,2020/07/07,to-read,to-read (#277),to-read,,,,0,0
2526,Blindness,José Saramago,"Saramago, José",Giovanni Pontiero,"=""""","=""""",0,4.16,Houghton Mifflin Harcourt Publishing Company,Paperback,326,1999,1995,,2020/07/07,to-read,to-read (#276),to-read,,,,0,0
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",0,4.21,Bantam Books,Hardcover,224,2004,1950,,2020/07/07,to-read,to-read (#275),to-read,,,,0,0
61886,"The Curse of Chalion (World of the Five Gods, #1)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""0007133618""","=""9780007133611""",0,4.16,Voyager,Paperback,490,2003,2001,,2020/07/04,to-read,to-read (#274),to-read,,,,0,0
37647487,"Running Rewired: Reinvent Your Run for Stability, Strength, and Speed",Jay Dicharry,"Dicharry, Jay",,"=""1937715752""","=""9781937715755""",0,4.28,VeloPress,Paperback,256,2017,,,2020/07/04,currently-reading,currently-reading (#1),currently-reading,,,,1,0
27276428,The Gene: An Intimate History,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""""","=""""",2,4.35,Scribner,Hardcover,592,2016,2016,2020/07/03,2020/06/17,,,read,,,,1,0
41015038,My Best Friend's Exorcism,Grady Hendrix,"Hendrix, Grady",,"=""""","=""""",0,3.97,Quirk Books,Kindle Edition,337,2016,2016,,2020/07/03,to-read,to-read (#273),to-read,,,,0,0
41552709,The Uninhabitable Earth: Life After Warming,David Wallace-Wells,"Wallace-Wells, David",,"=""0525576703""","=""9780525576709""",4,4.03,Tim Duggan Books,Hardcover,310,2019,2019,2020/07/03,2020/06/14,,,read,,,,1,0
164154,"A Canticle for Leibowitz (St. Leibowitz, #1)",Walter M. Miller Jr.,"Jr., Walter M. Miller",Mary Doria Russell,"=""0060892994""","=""9780060892999""",0,3.98,HarperCollins EOS,Paperback,334,2006,1959,,2020/07/03,to-read,to-read (#272),to-read,,,,0,0
20187,Domination and the Arts of Resistance: Hidden Transcripts,James C. Scott,"Scott, James C.",,"=""0300056699""","=""9780300056693""",0,4.24,Yale University Press,Paperback,269,1992,1990,,2020/07/02,to-read,to-read (#271),to-read,,,,0,0
6477876,The Art of Not Being Governed: An Anarchist History of Upland Southeast Asia,James C. Scott,"Scott, James C.",,"=""0300152280""","=""9780300152289""",0,4.13,Yale University Press,Hardcover,464,2009,2009,,2020/07/02,to-read,to-read (#270),to-read,,,,0,0
14891877,"Two Cheers for Anarchism: Six Easy Pieces on Autonomy, Dignity and Meaningful Work and Play",James C. Scott,"Scott, James C.",,"=""0691155291""","=""9780691155296""",0,3.92,Princeton University Press,Hardcover,198,2012,2012,,2020/07/02,to-read,to-read (#269),to-read,,,,0,0
52381417,"The Relentless Moon (Lady Astronaut Universe, #3)",Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""1250236967""","=""9781250236968""",0,4.38,Tor Books,Paperback,544,2020,2020,,2020/06/30,to-read,to-read (#268),to-read,,,,0,0
27428401,"The Complete Ring Trilogy: Ring, Spiral, Loop",Kōji Suzuki,"Suzuki, Kōji",,"=""""","=""""",0,3.98,Harper Voyager,Kindle Edition,723,2015,2007,,2020/06/28,to-read,to-read (#267),to-read,,,,0,0
25188109,Perfect State,Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",0,4.05,Dragonsteel Entertainment,Kindle Edition,87,2015,2015,,2020/06/24,to-read,to-read (#266),to-read,,,,0,0
30748899,"Embers of War (Embers of War, #1)",Gareth L. Powell,"Powell, Gareth L.",,"=""1785655183""","=""9781785655180""",0,3.91,Titan Books,Paperback,411,2018,2018,,2020/06/18,to-read,to-read (#265),to-read,,,,0,0
40881567,The Last Astronaut,David Wellington,"Wellington, David",,"=""0356512290""","=""9780356512297""",0,3.60,Orbit,Paperback,400,2019,2019,,2020/06/18,to-read,to-read (#264),to-read,,,,0,0
61909,"Mirror Dance (Vorkosigan Saga, #8)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""0671876465""","=""9780671876463""",3,4.31,Baen Books,Paperback,560,1995,1994,2020/06/16,2020/05/31,,,read,,,,1,0
45892276,You're Not Listening: What You're Missing and Why It Matters,Kate   Murphy,"Murphy, Kate",,"=""1250297192""","=""9781250297198""",0,4.09,Celadon Books,Hardcover,278,2020,2020,,2020/06/16,to-read,to-read (#263),to-read,,,,0,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake","Hilary Clarcq, Andy Weir","=""1101904224""","=""9781101904220""",3,4.13,Crown,Hardcover,352,2016,2016,2020/06/14,2019/06/19,,,read,,,,1,0
42046112,Recursion,Blake Crouch,"Crouch, Blake",,"=""1524759783""","=""9781524759780""",4,4.16,Crown Publishing Group (NY),Hardcover,336,2019,2019,2020/02/15,2019/06/14,,,read,,,,1,0
44148860,"The Andromeda Evolution (Andromeda, #2)",Daniel H. Wilson,"Wilson, Daniel H.",Michael Crichton,"=""0062473271""","=""9780062473271""",3,3.69,Harper,Hardcover,384,2019,2019,2020/06/11,2020/04/26,,,read,,,,1,0
37946419,"Sixteen Ways to Defend a Walled City (The Siege, #1)",K.J. Parker,"Parker, K.J.",,"=""0316270792""","=""9780316270793""",0,4.08,Orbit,Trade Paperback,350,2019,2019,,2020/06/09,to-read,to-read (#262),to-read,,,,0,0
202544,"Devices and Desires (Engineer Trilogy, #1)",K.J. Parker,"Parker, K.J.",,"=""1841492760""","=""9781841492766""",0,3.71,"Little, Brown Book Group",Mass Market Paperback,706,2006,2005,,2020/06/09,to-read,to-read (#261),to-read,,,,0,0
45200535,"Shorefall (The Founders Trilogy, #2)",Robert Jackson Bennett,"Bennett, Robert Jackson",,"=""1524760382""","=""9781524760380""",4,4.08,Del Rey Books,Hardcover,512,2020,2020,2020/06/06,2020/02/06,,,read,,,,1,0
296182,"Brothers in Arms (Vorkosigan Saga, #5)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""0671697994""","=""9780671697990""",3,4.19,Baen Books,Paperback,338,2001,1989,2020/05/30,2020/05/24,,,read,,,,1,0
